timestamp,transaction_count,successful_transaction_count,total_fee_sol,avg_fee_sol
2025-02-21 17:00:00,15997081,14423923,495.7986,3.099e-05
2025-02-21 18:00:00,15820389,14322914,466.3822,2.948e-05
2025-02-21 19:00:00,16027610,14412314,495.9871,3.095e-05
2025-02-21 20:00:00,15771607,14327670,553.2885,3.508e-05
2025-02-21 21:00:00,15976574,14291927,712.7285,4.461e-05
2025-02-21 22:00:00,15407404,14118109,455.9682,2.959e-05
2025-02-21 23:00:00,15297696,14106587,614.8488,4.019e-05
2025-02-22 00:00:00,15874538,14333377,569.1282,3.585e-05
2025-02-22 01:00:00,15504308,14079126,417.6604,2.694e-05
2025-02-22 02:00:00,15470529,14023415,439.24,2.839e-05
2025-02-22 03:00:00,15246860,13982980,402.6314,2.641e-05
2025-02-22 04:00:00,15101355,13831227,370.4446,2.453e-05
2025-02-22 05:00:00,14717238,13741543,279.033,1.896e-05
2025-02-22 06:00:00,14672546,13736640,266.24,1.815e-05
2025-02-22 07:00:00,14901227,13946703,257.5037,1.728e-05
2025-02-22 08:00:00,14953783,14024991,244.556,1.635e-05
2025-02-22 09:00:00,14961529,14021108,221.4165,1.48e-05
2025-02-22 10:00:00,14757308,13766192,230.6216,1.563e-05
2025-02-22 11:00:00,14750214,13785257,236.1827,1.601e-05
2025-02-22 12:00:00,14727404,13798581,243.6186,1.654e-05
2025-02-22 13:00:00,15071010,14009790,277.1812,1.839e-05
2025-02-22 14:00:00,15250530,14193004,277.9144,1.822e-05
2025-02-22 15:00:00,15272611,14081745,314.7067,2.061e-05
2025-02-22 16:00:00,15384480,14153147,424.5021,2.759e-05
2025-02-22 17:00:00,15544116,14222570,457.9348,2.946e-05
2025-02-22 18:00:00,15466666,14149349,460.2805,2.976e-05
2025-02-22 19:00:00,15529306,14199888,530.7611,3.418e-05
2025-02-22 20:00:00,15476566,14125104,521.8411,3.372e-05
2025-02-22 21:00:00,15235671,13979616,423.426,2.779e-05
2025-02-22 22:00:00,15288822,14005594,450.2143,2.945e-05
2025-02-22 23:00:00,15773962,14129925,514.7662,3.263e-05
2025-02-23 00:00:00,15649843,14129344,506.0189,3.233e-05
2025-02-23 01:00:00,15530739,14014593,504.7493,3.25e-05
2025-02-23 02:00:00,15312380,14073672,382.9752,2.501e-05
2025-02-23 03:00:00,15255162,14101170,335.9736,2.202e-05
2025-02-23 04:00:00,15112812,13972718,336.8122,2.229e-05
2025-02-23 05:00:00,14636725,13699764,250.7185,1.713e-05
2025-02-23 06:00:00,14755822,13737723,267.0819,1.81e-05
2025-02-23 07:00:00,14955836,13948384,234.4196,1.567e-05
2025-02-23 08:00:00,14772452,13989979,228.2705,1.545e-05
2025-02-23 09:00:00,14730243,13892133,275.0884,1.868e-05
2025-02-23 10:00:00,15927337,14355625,396.1045,2.487e-05
2025-02-23 11:00:00,15692611,14211080,278.1176,1.772e-05
2025-02-23 12:00:00,15249063,14065993,235.9347,1.547e-05
2025-02-23 13:00:00,15547073,13967993,288.8807,1.858e-05
2025-02-23 14:00:00,15445869,13931759,325.1461,2.105e-05
2025-02-23 15:00:00,15668678,13961401,386.1749,2.465e-05
2025-02-23 16:00:00,15858701,14106299,415.5019,2.62e-05
2025-02-23 17:00:00,16037038,14045672,513.1297,3.2e-05
2025-02-23 18:00:00,16134242,14100921,592.6547,3.673e-05
2025-02-23 19:00:00,15995805,14062849,655.8707,4.1e-05
2025-02-23 20:00:00,15820444,14042520,535.2892,3.384e-05
2025-02-23 21:00:00,15727026,14092007,549.6946,3.495e-05
2025-02-23 22:00:00,15788553,14246034,502.1922,3.181e-05
2025-02-23 23:00:00,16233838,14360976,571.8023,3.522e-05
2025-02-24 00:00:00,16081096,13922590,564.3206,3.509e-05
2025-02-24 01:00:00,16799752,14358599,861.2487,5.127e-05
2025-02-24 02:00:00,16374860,14239286,487.1391,2.975e-05
2025-02-24 03:00:00,15717791,14223868,437.9892,2.787e-05
2025-02-24 04:00:00,15666646,14071367,391.2443,2.497e-05
2025-02-24 05:00:00,15517199,14162983,334.6923,2.157e-05
2025-02-24 06:00:00,14992928,14005788,270.4783,1.804e-05
2025-02-24 07:00:00,14853453,13883510,273.8793,1.844e-05
2025-02-24 08:00:00,15247329,14120407,242.5623,1.591e-05
2025-02-24 09:00:00,14842509,13872476,215.6516,1.453e-05
2025-02-24 10:00:00,15064140,13853759,252.1675,1.674e-05
2025-02-24 11:00:00,15101743,14054463,244.8353,1.621e-05
2025-02-24 12:00:00,15130530,14027387,267.3432,1.767e-05
2025-02-24 13:00:00,15655128,14376081,384.8291,2.458e-05
2025-02-24 14:00:00,16129281,14606261,418.8508,2.597e-05
2025-02-24 15:00:00,16359577,14673682,436.9834,2.671e-05
2025-02-24 16:00:00,16518306,14594477,359.1606,2.174e-05
2025-02-24 17:00:00,16492560,14642466,413.446,2.507e-05
2025-02-24 18:00:00,16705976,14580972,470.1802,2.814e-05
2025-02-24 19:00:00,16228183,14447012,540.1417,3.328e-05
2025-02-24 20:00:00,15970662,14283191,531.9841,3.331e-05
2025-02-24 21:00:00,16068027,14420991,554.8073,3.453e-05
2025-02-24 22:00:00,16281306,14568172,713.7754,4.384e-05
2025-02-24 23:00:00,15719222,13959450,548.0504,3.486e-05
2025-02-25 00:00:00,15855253,14019361,433.6825,2.735e-05
2025-02-25 01:00:00,15776165,13960097,457.6409,2.901e-05
2025-02-25 02:00:00,15986653,14024727,517.6152,3.238e-05
2025-02-25 03:00:00,15747110,13881383,489.871,3.111e-05
2025-02-25 04:00:00,15665362,13837779,490.7483,3.133e-05
2025-02-25 05:00:00,15603249,13667532,379.9824,2.435e-05
2025-02-25 06:00:00,15154180,13510811,340.0515,2.244e-05
2025-02-25 07:00:00,15706485,13936845,392.5127,2.499e-05
2025-02-25 08:00:00,15404487,13882962,385.3507,2.502e-05
2025-02-25 09:00:00,15198597,13907617,240.291,1.581e-05
2025-02-25 10:00:00,15446016,13848845,291.2653,1.886e-05
2025-02-25 11:00:00,15308086,13885361,263.1519,1.719e-05
2025-02-25 12:00:00,15250010,13905538,254.8971,1.671e-05
2025-02-25 13:00:00,15101556,13823294,266.5471,1.765e-05
2025-02-25 14:00:00,15751976,14057748,355.5234,2.257e-05
2025-02-25 15:00:00,16156323,14387487,394.6809,2.443e-05
2025-02-25 16:00:00,16199714,14477834,453.4017,2.799e-05
2025-02-25 17:00:00,15948110,14454846,405.4394,2.542e-05
2025-02-25 18:00:00,15759760,14369561,397.5852,2.523e-05
2025-02-25 19:00:00,15827620,14272085,460.4674,2.909e-05
2025-02-25 20:00:00,16036994,14210749,547.8846,3.416e-05
2025-02-25 21:00:00,15542712,13853241,565.1819,3.636e-05
2025-02-25 22:00:00,15714553,14061396,577.3304,3.674e-05
2025-02-25 23:00:00,15226524,13825440,428.4139,2.814e-05
2025-02-26 00:00:00,15084212,13797886,388.559,2.576e-05
2025-02-26 01:00:00,14950647,13847890,349.2746,2.336e-05
2025-02-26 02:00:00,15035564,13822969,383.8769,2.553e-05
2025-02-26 03:00:00,15077500,13803828,342.2996,2.27e-05
2025-02-26 04:00:00,14781723,13748718,310.6812,2.102e-05
2025-02-26 05:00:00,14829863,13803860,245.9214,1.658e-05
2025-02-26 06:00:00,14501557,13554698,241.0044,1.662e-05
2025-02-26 07:00:00,14825317,13761314,245.4915,1.656e-05
2025-02-26 08:00:00,15233948,13852897,270.2257,1.774e-05
2025-02-26 09:00:00,15565049,13811056,327.8085,2.106e-05
2025-02-26 10:00:00,15514585,14135763,271.369,1.749e-05
2025-02-26 11:00:00,15232868,14021994,258.8544,1.699e-05
2025-02-26 12:00:00,15537535,14100574,263.3214,1.695e-05
2025-02-26 13:00:00,15672871,14256341,315.2926,2.012e-05
2025-02-26 14:00:00,16085429,14239068,414.7688,2.579e-05
2025-02-26 15:00:00,16302664,14608054,618.5336,3.794e-05
2025-02-26 16:00:00,16201576,14584976,522.2065,3.223e-05
2025-02-26 17:00:00,16312155,14600164,480.538,2.946e-05
2025-02-26 18:00:00,16636891,14803940,506.347,3.044e-05
2025-02-26 19:00:00,16134068,14398036,375.1518,2.325e-05
2025-02-26 20:00:00,16170038,14483571,376.3932,2.328e-05
2025-02-26 21:00:00,15903031,14423750,357.2749,2.247e-05
2025-02-26 22:00:00,15593805,14275191,371.4768,2.382e-05
2025-02-26 23:00:00,15191907,14161854,310.6988,2.045e-05
2025-02-27 00:00:00,15175286,14113578,329.8628,2.174e-05
2025-02-27 01:00:00,15166679,14072965,327.9446,2.162e-05
2025-02-27 02:00:00,15436227,14373551,336.6121,2.181e-05
2025-02-27 03:00:00,15336948,13999863,323.254,2.108e-05
2025-02-27 04:00:00,15596789,13991171,328.1478,2.104e-05
2025-02-27 05:00:00,15272586,13883961,259.4121,1.699e-05
2025-02-27 06:00:00,15452790,14098711,244.9209,1.585e-05
2025-02-27 07:00:00,15168015,13885254,212.0471,1.398e-05
2025-02-27 08:00:00,14990377,13815124,200.7223,1.339e-05
2025-02-27 09:00:00,15354240,14062578,223.0085,1.452e-05
2025-02-27 10:00:00,15249318,14042772,235.1275,1.542e-05
2025-02-27 11:00:00,15100472,13989302,279.8088,1.853e-05
2025-02-27 12:00:00,14982332,13827332,229.5123,1.532e-05
2025-02-27 13:00:00,15529041,14004171,364.1434,2.345e-05
2025-02-27 14:00:00,16615065,14431576,540.1944,3.251e-05
2025-02-27 15:00:00,16270720,14369353,439.8437,2.703e-05
2025-02-27 16:00:00,15974717,14452381,442.9641,2.773e-05
2025-02-27 17:00:00,15765858,14353135,467.1203,2.963e-05
2025-02-27 18:00:00,15786315,14412208,436.6865,2.766e-05
2025-02-27 19:00:00,15769882,14550678,363.2955,2.304e-05
2025-02-27 20:00:00,15896506,14436689,477.2893,3.002e-05
2025-02-27 21:00:00,16213599,14538269,588.8937,3.632e-05
2025-02-27 22:00:00,15718658,14182628,471.4877,3e-05
2025-02-27 23:00:00,15335207,14173448,367.1852,2.394e-05
2025-02-28 00:00:00,15173464,13936974,366.0252,2.412e-05
2025-02-28 01:00:00,15752193,14109174,355.3128,2.256e-05
2025-02-28 02:00:00,15829256,14131233,337.7317,2.134e-05
2025-02-28 03:00:00,15654504,14030742,278.3267,1.778e-05
2025-02-28 04:00:00,15784431,14159675,288.4722,1.828e-05
2025-02-28 05:00:00,15782280,14211013,236.8134,1.501e-05
2025-02-28 06:00:00,15716407,14192415,233.7042,1.487e-05
2025-02-28 07:00:00,15489173,14136419,226.3031,1.461e-05
2025-02-28 08:00:00,15902261,14489481,224.3295,1.411e-05
2025-02-28 09:00:00,15463435,14231986,212.5475,1.375e-05
2025-02-28 10:00:00,14835379,13936171,201.1571,1.356e-05
2025-02-28 11:00:00,14848053,13842538,191.3606,1.289e-05
2025-02-28 12:00:00,15032739,13967431,233.4989,1.553e-05
2025-02-28 13:00:00,15555517,14014173,291.7775,1.876e-05
2025-02-28 14:00:00,16405826,14598446,461.1712,2.811e-05
2025-02-28 15:00:00,16184895,14387891,457.0577,2.824e-05
2025-02-28 16:00:00,15938360,14439665,373.9008,2.346e-05
2025-02-28 17:00:00,15686773,14353717,370.2203,2.36e-05
2025-02-28 18:00:00,15610248,14274536,426.6876,2.733e-05
2025-02-28 19:00:00,15409413,14065616,342.6879,2.224e-05
2025-02-28 20:00:00,15771833,14183379,436.3481,2.767e-05
2025-02-28 21:00:00,15498145,14189103,365.0138,2.355e-05
2025-02-28 22:00:00,15423101,14164853,333.2589,2.161e-05
2025-02-28 23:00:00,14999143,13935144,328.569,2.191e-05
2025-03-01 00:00:00,15106970,13908905,318.9547,2.111e-05
2025-03-01 01:00:00,15335578,14045938,342.4435,2.233e-05
2025-03-01 02:00:00,15466152,14070376,312.1564,2.018e-05
2025-03-01 03:00:00,14930815,13881206,239.9487,1.607e-05
2025-03-01 04:00:00,14883420,13881543,217.3237,1.46e-05
2025-03-01 05:00:00,14564292,13680118,207.6881,1.426e-05
2025-03-01 06:00:00,14539107,13652557,194.5869,1.338e-05
2025-03-01 07:00:00,14585714,13661755,181.4969,1.244e-05
2025-03-01 08:00:00,14586271,13712158,178.3478,1.223e-05
2025-03-01 09:00:00,14599283,13767315,180.0992,1.234e-05
2025-03-01 10:00:00,14491881,13650547,184.9315,1.276e-05
2025-03-01 11:00:00,14730451,13645127,203.7328,1.383e-05
2025-03-01 12:00:00,14533508,13598854,198.1999,1.364e-05
2025-03-01 13:00:00,15115155,13948045,241.4484,1.597e-05
2025-03-01 14:00:00,15115081,14068427,252.4951,1.67e-05
2025-03-01 15:00:00,14764166,13865118,234.2329,1.586e-05
2025-03-01 16:00:00,15124024,14060161,280.0317,1.852e-05
2025-03-01 17:00:00,14952958,13909013,277.1532,1.854e-05
2025-03-01 18:00:00,14663581,13803588,265.2243,1.809e-05
2025-03-01 19:00:00,14740603,13901041,280.3306,1.902e-05
2025-03-01 20:00:00,15154820,13947623,303.2156,2.001e-05
2025-03-01 21:00:00,15172749,13956979,328.0601,2.162e-05
2025-03-01 22:00:00,15024910,13980596,315.1569,2.098e-05
2025-03-01 23:00:00,14797647,13885706,291.247,1.968e-05
2025-03-02 00:00:00,14738628,13720508,257.4909,1.747e-05
2025-03-02 01:00:00,14703910,13744898,271.1782,1.844e-05
2025-03-02 02:00:00,14642517,13712847,236.6092,1.616e-05
2025-03-02 03:00:00,14948994,13846579,228.5494,1.529e-05
2025-03-02 04:00:00,14538788,13605134,207.1794,1.425e-05
2025-03-02 05:00:00,14505438,13704303,205.4265,1.416e-05
2025-03-02 06:00:00,14651071,13707310,216.4861,1.478e-05
2025-03-02 07:00:00,14433559,13699760,182.3524,1.263e-05
2025-03-02 08:00:00,14263406,13618825,163.983,1.15e-05
2025-03-02 09:00:00,14335069,13628763,163.3032,1.139e-05
2025-03-02 10:00:00,14475492,13706932,175.4632,1.212e-05
2025-03-02 11:00:00,14687941,13945742,186.4338,1.269e-05
2025-03-02 12:00:00,14440041,13741218,176.0641,1.219e-05
2025-03-02 13:00:00,14727290,13876805,194.7105,1.322e-05
2025-03-02 14:00:00,14940600,14065046,256.9538,1.72e-05
2025-03-02 15:00:00,15750266,14531997,625.7826,3.973e-05
2025-03-02 16:00:00,16196567,14801490,826.2181,5.101e-05
2025-03-02 17:00:00,16490217,14855021,708.5269,4.297e-05
2025-03-02 18:00:00,16593147,14817545,615.2518,3.708e-05
2025-03-02 19:00:00,16264386,14508093,486.0552,2.988e-05
2025-03-02 20:00:00,16462899,14741905,513.4033,3.119e-05
2025-03-02 21:00:00,16653923,14674026,603.1554,3.622e-05
2025-03-02 22:00:00,16429207,14459985,530.9979,3.232e-05
2025-03-02 23:00:00,15942614,14299602,453.3583,2.844e-05
2025-03-03 00:00:00,15698068,14196088,451.5857,2.877e-05
2025-03-03 01:00:00,15460877,14049802,344.7535,2.23e-05
2025-03-03 02:00:00,15613964,14208001,338.1052,2.165e-05
2025-03-03 03:00:00,15484633,14123505,295.2597,1.907e-05
2025-03-03 04:00:00,14957662,13945274,280.9203,1.878e-05
2025-03-03 05:00:00,14928361,13982415,238.3962,1.597e-05
2025-03-03 06:00:00,15405536,14063999,226.9995,1.473e-05
2025-03-03 07:00:00,15747412,14400252,214.9049,1.365e-05
2025-03-03 08:00:00,15515630,14315511,210.5097,1.357e-05
2025-03-03 09:00:00,15787642,14244796,246.8376,1.563e-05
2025-03-03 10:00:00,15404662,14102717,241.9431,1.571e-05
2025-03-03 11:00:00,15005058,13941156,217.7655,1.451e-05
2025-03-03 12:00:00,15389930,14070930,253.3693,1.646e-05
2025-03-03 13:00:00,15688035,14110578,278.6216,1.776e-05
2025-03-03 14:00:00,15845944,14205735,432.4498,2.729e-05
2025-03-03 15:00:00,16037855,14290329,666.7319,4.157e-05
2025-03-03 16:00:00,16208812,14441428,495.4596,3.057e-05
2025-03-03 17:00:00,15707625,14301626,393.7716,2.507e-05
2025-03-03 18:00:00,16342485,14585192,510.4429,3.123e-05
2025-03-03 19:00:00,16352185,14596797,525.4977,3.214e-05
2025-03-03 20:00:00,16415505,14541187,462.9507,2.82e-05
2025-03-03 21:00:00,16069006,14349612,413.2136,2.571e-05
2025-03-03 22:00:00,16316495,14442836,517.9206,3.174e-05
2025-03-03 23:00:00,15708195,14160241,395.9154,2.52e-05
2025-03-04 00:00:00,15843128,14207486,319.0093,2.014e-05
2025-03-04 01:00:00,16063508,14307507,370.8953,2.309e-05
2025-03-04 02:00:00,16035257,14308405,324.599,2.024e-05
2025-03-04 03:00:00,15951813,14295752,279.4968,1.752e-05
2025-03-04 04:00:00,15527682,13978324,268.5537,1.73e-05
2025-03-04 05:00:00,15771780,14083661,267.9422,1.699e-05
2025-03-04 06:00:00,15530263,13967004,204.5744,1.317e-05
2025-03-04 07:00:00,15720388,14022945,214.1943,1.363e-05
2025-03-04 08:00:00,15775514,14130486,202.0139,1.281e-05
2025-03-04 09:00:00,15268868,13904750,198.822,1.302e-05
2025-03-04 10:00:00,15197083,13850385,199.9824,1.316e-05
2025-03-04 11:00:00,15380337,13967626,245.8782,1.599e-05
2025-03-04 12:00:00,15343608,14122829,229.3243,1.495e-05
2025-03-04 13:00:00,15647474,14185568,286.6376,1.832e-05
2025-03-04 14:00:00,16203433,14574326,592.1904,3.655e-05
2025-03-04 15:00:00,16481063,14583002,375.3241,2.277e-05
2025-03-04 16:00:00,16631105,14826185,383.8807,2.308e-05
2025-03-04 17:00:00,16633684,14798013,377.8178,2.271e-05
2025-03-04 18:00:00,16337615,14686158,393.8261,2.411e-05
2025-03-04 19:00:00,16443559,14852606,401.1441,2.44e-05
2025-03-04 20:00:00,16322337,14620713,443.7562,2.719e-05
2025-03-04 21:00:00,16420507,14477063,480.131,2.924e-05
2025-03-04 22:00:00,15942251,14418644,460.1748,2.887e-05
2025-03-04 23:00:00,15810020,14249195,472.6111,2.989e-05
2025-03-05 00:00:00,16141593,14227665,459.522,2.847e-05
2025-03-05 01:00:00,15906789,14260779,347.702,2.186e-05
2025-03-05 02:00:00,16319304,14473604,495.0135,3.033e-05
2025-03-05 03:00:00,16439136,14460935,458.3471,2.788e-05
2025-03-05 04:00:00,15916940,14000815,341.6601,2.147e-05
2025-03-05 05:00:00,15570194,14038978,302.3757,1.942e-05
2025-03-05 06:00:00,15439045,14105166,253.7062,1.643e-05
2025-03-05 07:00:00,15180519,14058758,203.2666,1.339e-05
2025-03-05 08:00:00,15336307,13940577,231.9356,1.512e-05
2025-03-05 09:00:00,13272217,11992881,208.1146,1.568e-05
2025-03-06 22:00:00,1705170,1552486,52.744,3.093e-05
2025-03-06 23:00:00,15355700,14282846,380.0887,2.475e-05
2025-03-07 00:00:00,15996460,14312949,469.7043,2.936e-05
2025-03-07 01:00:00,16096037,14265151,337.4549,2.097e-05
2025-03-07 02:00:00,15431829,13944031,281.5057,1.824e-05
2025-03-07 03:00:00,15614628,14189575,318.3063,2.039e-05
2025-03-07 04:00:00,15375730,13959202,263.6861,1.715e-05
2025-03-07 05:00:00,15200459,13887657,237.6797,1.564e-05
2025-03-07 06:00:00,16161122,14270736,735.6026,4.552e-05
2025-03-07 07:00:00,16438186,14279555,778.4702,4.736e-05
2025-03-07 08:00:00,16083544,14097352,386.7051,2.404e-05
2025-03-07 09:00:00,15949758,13892325,329.1557,2.064e-05
2025-03-07 10:00:00,15710632,13848687,261.5007,1.664e-05
2025-03-07 11:00:00,15673669,13879402,271.937,1.735e-05
2025-03-07 12:00:00,15975555,14029861,292.4945,1.831e-05
2025-03-07 13:00:00,16138428,14185095,460.8675,2.856e-05
2025-03-07 14:00:00,16547388,14445018,620.3048,3.749e-05
2025-03-07 15:00:00,16243398,14275576,434.565,2.675e-05
2025-03-07 16:00:00,16511308,14565613,420.6175,2.547e-05
2025-03-07 17:00:00,16353281,14319126,421.4077,2.577e-05
2025-03-07 18:00:00,16538219,14552698,501.5707,3.033e-05
2025-03-07 19:00:00,16520823,14537328,545.8084,3.304e-05
2025-03-07 20:00:00,16464624,14386491,1187.9246,7.215e-05
2025-03-07 21:00:00,16238663,14236361,620.5596,3.821e-05
2025-03-07 22:00:00,16049127,14317851,477.3831,2.975e-05
2025-03-07 23:00:00,15879795,14180999,367.9925,2.317e-05
2025-03-08 00:00:00,15652867,14039370,311.6151,1.991e-05
2025-03-08 01:00:00,15598572,14034833,376.9015,2.416e-05
2025-03-08 02:00:00,15624130,14082250,388.8666,2.489e-05
2025-03-08 03:00:00,15425374,13994725,326.6247,2.117e-05
2025-03-08 04:00:00,15653356,14195393,311.0715,1.987e-05
2025-03-08 05:00:00,15211468,13820523,224.4075,1.475e-05
2025-03-08 06:00:00,14993858,13691265,244.2551,1.629e-05
2025-03-08 07:00:00,15234227,13827455,231.6136,1.52e-05
2025-03-08 08:00:00,15297409,13843211,203.6208,1.331e-05
2025-03-08 09:00:00,15168996,13750461,190.6811,1.257e-05
2025-03-08 10:00:00,15057654,13630101,183.9687,1.222e-05
2025-03-08 11:00:00,15340372,13674499,357.0078,2.327e-05
2025-03-08 12:00:00,16352827,13938903,395.8859,2.421e-05
2025-03-08 13:00:00,15865373,13789383,357.5544,2.254e-05
2025-03-08 14:00:00,15871158,13914077,367.9946,2.319e-05
2025-03-08 15:00:00,15743993,13974048,308.0805,1.957e-05
2025-03-08 16:00:00,15793545,14111730,315.218,1.996e-05
2025-03-08 17:00:00,15689696,14154341,285.184,1.818e-05
2025-03-08 18:00:00,15719771,14123014,299.5967,1.906e-05
2025-03-08 19:00:00,15764095,13998739,356.3149,2.26e-05
2025-03-08 20:00:00,15636916,14158874,318.5525,2.037e-05
2025-03-08 21:00:00,15696866,14070950,326.0607,2.077e-05
2025-03-08 22:00:00,15587835,13938177,384.83,2.469e-05
2025-03-08 23:00:00,15523204,13947695,333.7838,2.15e-05
2025-03-09 00:00:00,15451285,13913798,337.7282,2.186e-05
2025-03-09 01:00:00,15407332,13917037,298.9183,1.94e-05
2025-03-09 02:00:00,15361774,13913134,258.3595,1.682e-05
2025-03-09 03:00:00,15201111,13866939,279.854,1.841e-05
2025-03-09 04:00:00,14994672,13682738,283.9592,1.894e-05
2025-03-09 05:00:00,15532129,13823860,322.4329,2.076e-05
2025-03-09 06:00:00,15280322,13789530,215.9871,1.413e-05
2025-03-09 07:00:00,14944447,13797779,206.4605,1.382e-05
2025-03-09 08:00:00,15361257,13895847,205.1182,1.335e-05
2025-03-09 09:00:00,14988493,13809544,182.4624,1.217e-05
2025-03-09 10:00:00,15108206,13740528,202.5298,1.341e-05
2025-03-09 11:00:00,15324297,13825706,216.8053,1.415e-05
2025-03-09 12:00:00,14832822,13610172,217.5705,1.467e-05
2025-03-09 13:00:00,15114876,13857670,226.3387,1.497e-05
2025-03-09 14:00:00,15647132,13930368,292.7258,1.871e-05
2025-03-09 15:00:00,15351410,13913887,310.6497,2.024e-05
2025-03-09 16:00:00,15983887,14223442,333.2591,2.085e-05
2025-03-09 17:00:00,16057698,14175404,347.6772,2.165e-05
2025-03-09 18:00:00,15785605,14209275,336.7554,2.133e-05
2025-03-09 19:00:00,15510565,14057995,286.6051,1.848e-05
2025-03-09 20:00:00,15165050,13904849,284.7925,1.878e-05
2025-03-09 21:00:00,15141935,13845375,267.2958,1.765e-05
2025-03-09 22:00:00,15758706,13984414,313.5399,1.99e-05
2025-03-09 23:00:00,15869158,13933610,361.8099,2.28e-05
2025-03-10 00:00:00,15904117,13801960,387.3405,2.435e-05
2025-03-10 01:00:00,15886818,13777755,398.1531,2.506e-05
2025-03-10 02:00:00,15726015,13881750,340.4538,2.165e-05
2025-03-10 03:00:00,15384576,13915443,308.1634,2.003e-05
2025-03-10 04:00:00,15352693,14016570,298.529,1.944e-05
2025-03-10 05:00:00,15255776,13916513,276.4751,1.812e-05
2025-03-10 06:00:00,15716398,14033236,328.3147,2.089e-05
2025-03-10 07:00:00,15056581,13783134,198.9213,1.321e-05
2025-03-10 08:00:00,15081969,13911969,195.6819,1.297e-05
2025-03-10 09:00:00,15530547,14099838,223.2221,1.437e-05
2025-03-10 10:00:00,14976312,13797835,187.9568,1.255e-05
2025-03-10 11:00:00,14881001,13777878,195.6228,1.315e-05
2025-03-10 12:00:00,15269717,13818961,227.4709,1.49e-05
2025-03-10 13:00:00,15374136,13857369,255.1419,1.66e-05
2025-03-10 14:00:00,16027652,14146458,360.8645,2.252e-05
2025-03-10 15:00:00,16002505,14188209,293.3707,1.833e-05
2025-03-10 16:00:00,15877606,14212177,313.607,1.975e-05
2025-03-10 17:00:00,16204544,14320739,424.083,2.617e-05
2025-03-10 18:00:00,16058987,14288449,375.862,2.341e-05
2025-03-10 19:00:00,16140469,14178468,377.3872,2.338e-05
2025-03-10 20:00:00,15616459,13995784,345.1072,2.21e-05
2025-03-10 21:00:00,15187244,13876978,325.061,2.14e-05
2025-03-10 22:00:00,15445107,13922691,376.2498,2.436e-05
2025-03-10 23:00:00,15456089,14039752,344.6458,2.23e-05
2025-03-11 00:00:00,15906792,14141920,429.323,2.699e-05
2025-03-11 01:00:00,15800593,13931188,295.9809,1.873e-05
2025-03-11 02:00:00,15414369,13921241,264.0335,1.713e-05
2025-03-11 03:00:00,15229941,13883729,227.0677,1.491e-05
2025-03-11 04:00:00,15086619,13928981,221.1658,1.466e-05
2025-03-11 05:00:00,15108244,13925751,200.942,1.33e-05
2025-03-11 06:00:00,14823724,13829379,175.9429,1.187e-05
2025-03-11 07:00:00,14965347,13862923,174.1996,1.164e-05
2025-03-11 08:00:00,14882904,13643874,176.2152,1.184e-05
2025-03-11 09:00:00,14928087,13711747,173.5007,1.162e-05
2025-03-11 10:00:00,14705101,13677394,173.8049,1.182e-05
2025-03-11 11:00:00,15009574,13674402,230.833,1.538e-05
2025-03-11 12:00:00,15077410,13758160,213.6144,1.417e-05
2025-03-11 13:00:00,15923390,14155376,286.1987,1.797e-05
2025-03-11 14:00:00,16221801,14225805,331.2425,2.042e-05
2025-03-11 15:00:00,15879574,14105090,347.2761,2.187e-05
2025-03-11 16:00:00,15578283,13955233,319.2935,2.05e-05
2025-03-11 17:00:00,15537961,14026060,355.8485,2.29e-05
2025-03-11 18:00:00,16194027,14199827,428.0934,2.644e-05
2025-03-11 19:00:00,15975301,14029424,403.0908,2.523e-05
2025-03-11 20:00:00,15663259,14024334,459.9384,2.936e-05
2025-03-11 21:00:00,15108292,13761524,354.4463,2.346e-05
2025-03-11 22:00:00,12823841,11495266,373.1486,2.91e-05
2025-03-11 23:00:00,15036456,13241244,447.949,2.979e-05
2025-03-12 00:00:00,15688826,13982059,402.018,2.562e-05
2025-03-12 01:00:00,15956312,14189217,395.7477,2.48e-05
2025-03-12 02:00:00,15688849,14133802,330.8024,2.109e-05
2025-03-12 03:00:00,15873861,13982619,332.1355,2.092e-05
2025-03-12 04:00:00,15428076,13738523,286.0755,1.854e-05
2025-03-12 05:00:00,14956398,13807757,230.5312,1.541e-05
2025-03-12 06:00:00,15145509,13979984,189.835,1.253e-05
2025-03-12 07:00:00,15176451,13898422,188.701,1.243e-05
2025-03-12 08:00:00,15511920,14171507,188.4551,1.215e-05
2025-03-12 09:00:00,15261349,13929036,192.677,1.263e-05
2025-03-12 10:00:00,15008315,13879312,199.3869,1.329e-05
2025-03-12 11:00:00,14905591,13822722,205.8748,1.381e-05
2025-03-12 12:00:00,15415298,13872971,287.791,1.867e-05
2025-03-12 13:00:00,16011189,14237522,301.6298,1.884e-05
2025-03-12 14:00:00,16162734,14251014,355.8125,2.201e-05
2025-03-12 15:00:00,16183259,14297580,370.9785,2.292e-05
2025-03-12 16:00:00,15936332,14285893,405.6789,2.546e-05
2025-03-12 17:00:00,16014905,14311958,400.8319,2.503e-05
2025-03-12 18:00:00,16273250,14234983,407.1247,2.502e-05
2025-03-12 19:00:00,15906712,14275485,397.1591,2.497e-05
2025-03-12 20:00:00,15494642,14004584,355.2219,2.293e-05
