timestamp,transaction_count,total_value_transferred_btc,avg_fee_btc,total_size_used_mb
2025-01-27 07:00:00,15974,19963.9037,1.345e-05,10.8368
2025-01-27 08:00:00,3354,29116.4659,2.453e-05,1.5503
2025-01-27 09:00:00,26829,32421.51,1.351e-05,13.4253
2025-01-27 10:00:00,14698,23002.7943,1.699e-05,11.2511
2025-01-27 11:00:00,11499,19152.9877,1.618e-05,6.3979
2025-01-27 12:00:00,5553,11491.6012,2.039e-05,11.6073
2025-01-27 13:00:00,18485,42239.7233,2.296e-05,10.7018
2025-01-27 14:00:00,13168,39486.6356,1.918e-05,10.2333
2025-01-27 15:00:00,16459,41716.7561,2.28e-05,10.325
2025-01-27 16:00:00,15488,31434.7415,1.87e-05,10.0386
2025-01-27 17:00:00,22434,35474.9013,1.542e-05,16.445
2025-01-27 18:00:00,16515,44282.0666,1.764e-05,11.6057
2025-01-27 20:00:00,20583,47115.009,2.477e-05,9.9341
2025-01-27 21:00:00,12603,28027.7947,1.784e-05,7.2157
2025-01-27 22:00:00,20316,31312.0308,1.4e-05,11.5106
2025-01-27 23:00:00,20944,25734.0331,1.566e-05,18.1802
2025-01-28 00:00:00,12420,20787.0971,1.817e-05,10.8945
2025-01-28 01:00:00,9658,15227.5636,1.425e-05,5.0894
2025-01-28 02:00:00,20090,17420.0781,1.046e-05,14.3829
2025-01-28 03:00:00,10379,11289.7724,1.657e-05,10.8872
2025-01-28 04:00:00,9340,36139.6961,1.497e-05,6.8539
2025-01-28 05:00:00,13150,29302.745,1.799e-05,25.4122
2025-01-28 06:00:00,8143,9001.1233,1.875e-05,18.8524
2025-01-28 07:00:00,25630,18786.8963,8.21e-06,14.5354
2025-01-28 08:00:00,7905,21365.5168,1.444e-05,5.092
2025-01-28 09:00:00,10720,16728.6593,1.679e-05,11.5475
2025-01-28 10:00:00,14404,24900.9443,1.489e-05,14.1236
2025-01-28 11:00:00,13404,18806.952,1.45e-05,8.0965
2025-01-28 12:00:00,10039,16548.1611,1.981e-05,10.8145
2025-01-28 13:00:00,9686,21189.8212,2.158e-05,5.0752
2025-01-28 14:00:00,13950,20778.0883,1.484e-05,15.884
2025-01-28 15:00:00,13005,47561.6129,1.812e-05,6.19
2025-01-28 16:00:00,16163,33555.9207,1.578e-05,10.4379
2025-01-28 17:00:00,16320,36862.5125,1.458e-05,7.9759
2025-01-28 18:00:00,13376,30991.8022,1.531e-05,6.3591
2025-01-28 19:00:00,11613,20896.1928,1.589e-05,10.0688
2025-01-28 20:00:00,12125,18849.7156,1.819e-05,10.9199
2025-01-28 21:00:00,16095,18770.126,1.466e-05,23.912
2025-01-28 22:00:00,14520,22157.1989,1.842e-05,18.562
2025-01-28 23:00:00,3670,7079.6009,2.175e-05,10.9901
2025-01-29 00:00:00,6593,39855.903,3.666e-05,3.064
2025-01-29 01:00:00,17697,18666.8609,1.32e-05,12.7893
2025-01-29 02:00:00,11418,20527.3447,1.252e-05,9.6544
2025-01-29 03:00:00,14940,21972.6963,1.719e-05,9.5415
2025-01-29 04:00:00,18168,31606.0855,1.214e-05,20.6711
2025-01-29 05:00:00,12086,10243.3467,1.087e-05,7.3634
2025-01-29 06:00:00,12446,31735.3036,1.239e-05,12.1084
2025-01-29 07:00:00,30916,9284.0083,4.71e-06,11.7206
2025-01-29 08:00:00,15759,38202.1323,1.286e-05,17.2517
2025-01-29 09:00:00,13803,40968.0808,1.436e-05,13.2469
2025-01-29 10:00:00,12013,16141.9483,1.149e-05,6.8519
2025-01-29 11:00:00,10733,17355.3247,1.536e-05,4.841
2025-01-29 12:00:00,13889,20114.5883,1.312e-05,9.5661
2025-01-29 13:00:00,17849,28326.1691,1.272e-05,21.0023
2025-01-29 14:00:00,14207,25049.8317,1.334e-05,13.2615
2025-01-29 15:00:00,14817,29146.9182,1.395e-05,6.6178
2025-01-29 16:00:00,11511,28921.7905,1.571e-05,8.4539
2025-01-29 17:00:00,17009,36398.9508,1.761e-05,16.2833
2025-01-29 18:00:00,18127,47568.4383,1.383e-05,11.9863
2025-01-29 19:00:00,7114,23830.9487,2.338e-05,3.0958
2025-01-29 20:00:00,19718,53017.5829,1.373e-05,11.8072
2025-01-29 21:00:00,15501,37489.0083,1.37e-05,11.0697
2025-01-29 22:00:00,14298,25221.2518,1.332e-05,17.7907
2025-01-29 23:00:00,14565,22720.0994,1.494e-05,17.0783
2025-01-30 00:00:00,11316,34875.6865,1.376e-05,8.9608
2025-01-30 01:00:00,15613,14953.2277,1.298e-05,18.8423
2025-01-30 02:00:00,14016,11859.0968,1.265e-05,17.589
2025-01-30 03:00:00,8642,19052.8657,1.656e-05,7.7512
2025-01-30 04:00:00,10262,31495.3296,1.418e-05,12.0797
2025-01-30 05:00:00,6899,15126.4355,1.771e-05,6.3281
2025-01-30 06:00:00,15131,14723.4517,1.664e-05,14.3325
2025-01-30 07:00:00,9690,15128.5574,1.465e-05,9.368
2025-01-30 08:00:00,9751,39420.0259,1.504e-05,4.8468
2025-01-30 09:00:00,15763,33549.475,1.335e-05,12.915
2025-01-30 10:00:00,6499,15351.2292,1.869e-05,3.2109
2025-01-30 11:00:00,10813,19249.696,1.509e-05,4.9668
2025-01-30 12:00:00,16099,24798.6479,1.321e-05,8.0711
2025-01-30 13:00:00,18740,28539.9994,1.283e-05,11.4279
2025-01-30 14:00:00,16031,28328.8245,1.446e-05,12.0616
2025-01-30 15:00:00,8180,41510.1433,1.396e-05,5.0784
2025-01-30 16:00:00,16878,57301.9585,2.559e-05,12.2616
2025-01-30 17:00:00,16613,32508.5109,1.585e-05,8.437
2025-01-30 18:00:00,14220,34762.915,1.81e-05,6.301
2025-01-30 19:00:00,18526,23768.0327,1.607e-05,14.1666
2025-01-30 20:00:00,16494,31998.0927,1.82e-05,13.6628
2025-01-30 21:00:00,14246,23451.0157,1.623e-05,15.1464
2025-01-30 22:00:00,12844,20890.5411,1.528e-05,9.6137
2025-01-30 23:00:00,31723,27400.4201,6.68e-06,15.3861
2025-01-31 00:00:00,29283,41551.0012,6.01e-06,12.7902
2025-01-31 01:00:00,10850,17942.8467,1.175e-05,4.9451
2025-01-31 02:00:00,7993,10191.447,1.278e-05,7.4605
2025-01-31 03:00:00,19969,33074.6507,1.345e-05,10.0431
2025-01-31 04:00:00,10250,36085.034,1.406e-05,6.5594
2025-01-31 05:00:00,25320,20962.3461,8.32e-06,17.2873
2025-01-31 06:00:00,8252,19589.7581,1.544e-05,7.7466
2025-01-31 07:00:00,12101,21909.8521,1.781e-05,11.7569
2025-01-31 08:00:00,11147,21649.8332,1.292e-05,7.0427
2025-01-31 09:00:00,12172,20592.3474,1.433e-05,7.2747
2025-01-31 10:00:00,11826,36197.6403,1.632e-05,11.1319
2025-01-31 11:00:00,7806,19310.923,1.514e-05,5.3965
2025-01-31 12:00:00,14334,29993.7155,1.583e-05,14.6776
2025-01-31 13:00:00,15192,29388.603,1.653e-05,10.5902
2025-01-31 14:00:00,14766,47516.6482,2.019e-05,19.1839
2025-01-31 15:00:00,14767,28471.0888,1.438e-05,8.5399
2025-01-31 16:00:00,12161,24050.2875,1.367e-05,9.4675
2025-01-31 17:00:00,10194,38976.8723,2.273e-05,4.824
2025-01-31 18:00:00,18458,44562.7119,1.907e-05,9.8572
2025-01-31 19:00:00,13981,44492.503,2.194e-05,6.4581
2025-01-31 20:00:00,12527,38763.8127,2.163e-05,6.426
2025-01-31 21:00:00,14634,27171.6144,1.524e-05,8.0347
2025-01-31 22:00:00,10783,24898.8538,2.018e-05,4.6159
2025-01-31 23:00:00,9793,17291.4872,1.894e-05,4.6504
2025-02-01 00:00:00,14426,44881.9306,2.166e-05,11.2951
2025-02-01 01:00:00,9389,12448.2637,1.711e-05,4.8624
2025-02-01 02:00:00,14262,12549.0752,1.649e-05,20.1817
2025-02-01 03:00:00,13876,11895.5098,1.685e-05,23.4203
2025-02-01 04:00:00,7930,9481.6769,1.596e-05,9.5114
2025-02-01 05:00:00,21197,12580.0396,8.8e-06,13.2184
2025-02-01 06:00:00,19318,11015.3034,1.062e-05,17.4907
2025-02-01 07:00:00,14659,10139.0037,1.334e-05,12.3526
2025-02-01 08:00:00,7117,10858.6662,1.873e-05,5.3334
2025-02-01 09:00:00,16799,19148.6575,1.594e-05,14.8152
2025-02-01 10:00:00,10880,12331.2144,1.505e-05,10.9509
2025-02-01 11:00:00,11739,16067.2794,1.591e-05,14.2076
2025-02-01 12:00:00,12156,14143.527,2.223e-05,28.7574
2025-02-01 13:00:00,19381,14382.8098,1.057e-05,20.2214
2025-02-01 14:00:00,16333,14667.2147,9.96e-06,9.1537
2025-02-01 15:00:00,12445,13119.6123,1.537e-05,16.199
2025-02-01 16:00:00,16513,24256.5657,1.407e-05,17.3648
2025-02-01 17:00:00,9915,14511.0783,1.526e-05,7.1657
2025-02-01 18:00:00,23151,20341.9397,1.1e-05,19.2637
2025-02-01 19:00:00,20527,27526.763,1.128e-05,23.034
2025-02-01 20:00:00,20246,13831.0295,7.53e-06,13.8942
2025-02-01 21:00:00,17126,24279.8444,1.017e-05,12.5506
2025-02-01 22:00:00,12479,14176.0334,1.144e-05,6.974
2025-02-01 23:00:00,15391,35743.9257,1.287e-05,12.8224
2025-02-02 00:00:00,14251,45035.095,1.282e-05,15.8124
2025-02-02 01:00:00,6308,14023.5212,1.991e-05,7.2461
2025-02-02 02:00:00,13070,21269.3945,1.24e-05,17.6787
2025-02-02 03:00:00,7691,14567.6805,3.152e-05,5.5269
2025-02-02 04:00:00,16262,38644.7467,1.928e-05,20.8791
2025-02-02 05:00:00,9078,12717.6873,1.462e-05,5.3065
2025-02-02 06:00:00,31953,18039.6606,5.95e-06,16.8477
2025-02-02 07:00:00,24107,12887.7135,6.38e-06,13.1551
2025-02-02 08:00:00,28145,18006.6925,6.18e-06,14.1415
2025-02-02 09:00:00,27305,16418.5594,1.075e-05,14.7212
2025-02-02 10:00:00,14309,17882.9153,1.004e-05,8.9994
2025-02-02 11:00:00,12633,18423.9395,1.601e-05,11.2903
2025-02-02 12:00:00,16155,14524.3747,1.368e-05,21.9387
2025-02-02 13:00:00,12655,21598.3467,1.358e-05,11.0317
2025-02-02 14:00:00,21165,17001.991,8.05e-06,15.1294
2025-02-02 15:00:00,17833,42079.1758,9.4e-06,12.4121
2025-02-02 16:00:00,18271,15400.2225,9.45e-06,13.4277
2025-02-02 17:00:00,15407,26141.0226,1.243e-05,12.0378
2025-02-02 18:00:00,12450,20643.2114,1.269e-05,7.3184
2025-02-02 19:00:00,19223,35591.6737,1.529e-05,14.4794
2025-02-02 20:00:00,5609,10312.848,1.281e-05,3.5108
2025-02-02 21:00:00,16783,38169.4136,1.621e-05,9.6534
2025-02-02 22:00:00,6331,11924.7158,1.925e-05,3.1753
2025-02-02 23:00:00,16093,34935.2991,1.459e-05,11.1435
2025-02-03 00:00:00,16614,44435.655,1.702e-05,17.4472
2025-02-03 01:00:00,9854,21799.7305,1.098e-05,7.8686
2025-02-03 02:00:00,20707,55523.7362,2.055e-05,9.7894
2025-02-03 03:00:00,20925,45306.9011,1.509e-05,10.1582
2025-02-03 04:00:00,10030,76463.7329,2.332e-05,6.1478
2025-02-03 05:00:00,10016,18820.7991,1.636e-05,11.0285
2025-02-03 06:00:00,11406,25955.089,2.158e-05,9.4147
2025-02-03 07:00:00,12566,19767.0338,1.722e-05,8.8784
2025-02-03 08:00:00,6669,37393.2856,2.039e-05,3.3012
2025-02-03 09:00:00,11239,17454.8881,1.656e-05,6.9344
2025-02-03 10:00:00,15984,28074.65,1.803e-05,14.4727
2025-02-03 11:00:00,19010,26682.764,1.324e-05,13.2998
2025-02-03 12:00:00,20092,31075.2696,1.146e-05,10.5588
2025-02-03 13:00:00,20792,41932.0756,1.495e-05,21.9471
2025-02-03 14:00:00,15087,33161.914,1.794e-05,14.0865
2025-02-03 15:00:00,18266,48323.055,1.724e-05,18.0301
2025-02-03 16:00:00,15858,37251.1572,1.705e-05,14.7631
2025-02-03 17:00:00,20435,36431.9263,1.352e-05,9.9529
2025-02-03 18:00:00,16529,28302.3183,1.473e-05,11.6694
2025-02-03 19:00:00,18866,44626.6213,1.494e-05,13.4079
2025-02-03 21:00:00,16288,70804.6563,3.007e-05,7.7389
2025-02-03 22:00:00,13011,49034.8706,1.987e-05,6.2282
2025-02-03 23:00:00,20087,37063.1129,1.525e-05,11.3179
2025-02-04 00:00:00,11572,35734.0858,1.872e-05,10.1518
2025-02-04 01:00:00,10709,43720.4175,1.642e-05,9.4469
2025-02-04 02:00:00,8976,25606.7003,1.707e-05,9.8642
2025-02-04 03:00:00,14856,24453.5403,1.749e-05,15.6479
2025-02-04 04:00:00,9780,30328.1907,1.919e-05,8.2058
2025-02-04 05:00:00,18126,23308.9357,1.189e-05,12.7761
2025-02-04 06:00:00,6196,16575.0406,2.02e-05,6.648
2025-02-04 07:00:00,12606,25640.2669,1.587e-05,8.9764
2025-02-04 08:00:00,8026,13609.9656,1.5e-05,5.4054
2025-02-04 09:00:00,16751,37269.8555,1.673e-05,10.7203
2025-02-04 10:00:00,13350,28628.6918,1.807e-05,14.4396
2025-02-04 11:00:00,13544,16871.3523,1.878e-05,21.0512
2025-02-04 12:00:00,11612,27942.1471,1.835e-05,16.9522
2025-02-04 13:00:00,14600,15892.4557,1.42e-05,9.5948
2025-02-04 14:00:00,23432,39056.8963,1.638e-05,13.7425
2025-02-04 15:00:00,16059,29579.8144,1.397e-05,11.49
2025-02-04 16:00:00,23317,86084.4767,1.411e-05,16.4217
2025-02-04 17:00:00,10530,37070.2051,1.505e-05,4.97
2025-02-04 18:00:00,16724,38513.6805,1.41e-05,8.1144
2025-02-04 19:00:00,6805,29757.3932,1.904e-05,3.3002
2025-02-04 20:00:00,3299,8109.0239,1.621e-05,1.7042
2025-02-04 21:00:00,21753,71403.7145,1.939e-05,11.7315
2025-02-04 22:00:00,12198,21576.3647,1.68e-05,6.5203
2025-02-04 23:00:00,3667,5894.6762,1.809e-05,3.1987
2025-02-05 00:00:00,6339,45030.5028,3.191e-05,3.1294
2025-02-05 01:00:00,17916,44375.8273,1.765e-05,9.4747
2025-02-05 02:00:00,7668,12716.1623,2.044e-05,5.1686
2025-02-05 03:00:00,8831,12844.8723,1.985e-05,4.53
2025-02-05 04:00:00,12745,24564.6519,2.092e-05,6.4016
2025-02-05 05:00:00,13286,25560.8627,1.392e-05,9.8489
2025-02-05 06:00:00,16267,16142.678,1.485e-05,18.0257
2025-02-05 07:00:00,14168,15929.5919,1.585e-05,17.7537
2025-02-05 08:00:00,16349,18593.7031,1.21e-05,14.9864
2025-02-05 09:00:00,18605,23470.0415,1.353e-05,15.8255
2025-02-05 10:00:00,16800,53369.9244,1.278e-05,16.6972
2025-02-05 11:00:00,27452,31402.3716,8.45e-06,14.1473
2025-02-05 12:00:00,25406,18350.8664,8.93e-06,12.4168
2025-02-05 13:00:00,16116,22207.797,1.066e-05,7.0479
2025-02-05 14:00:00,19713,30950.7801,1.316e-05,8.4575
2025-02-05 15:00:00,13577,32217.4133,1.646e-05,6.332
2025-02-05 16:00:00,14203,24068.089,1.713e-05,6.437
2025-02-05 17:00:00,15751,24472.517,1.658e-05,8.3355
2025-02-05 18:00:00,18968,49367.7443,1.674e-05,14.1766
2025-02-05 19:00:00,17570,51045.7763,1.521e-05,26.5941
2025-02-05 20:00:00,15290,61472.8024,1.651e-05,16.2242
2025-02-05 21:00:00,7358,12993.4804,1.33e-05,5.4562
2025-02-05 22:00:00,24510,26911.3316,1.329e-05,14.7666
2025-02-05 23:00:00,16094,24650.5957,1.068e-05,12.4685
2025-02-06 00:00:00,13557,15984.635,1.076e-05,9.8569
2025-02-06 01:00:00,13134,12082.8779,1.28e-05,13.294
2025-02-06 02:00:00,23199,29657.1765,1.016e-05,9.9853
2025-02-06 03:00:00,17349,12300.7179,9.61e-06,9.111
2025-02-06 04:00:00,8915,21564.378,2.064e-05,4.773
2025-02-06 05:00:00,16776,17631.5019,6.5e-06,9.6097
2025-02-06 06:00:00,30933,27725.5562,7.86e-06,14.9469
2025-02-06 07:00:00,22425,24698.1459,7.74e-06,11.1883
2025-02-06 08:00:00,26128,38880.7139,9.7e-06,12.513
2025-02-06 09:00:00,20170,24539.3184,8.91e-06,8.8637
2025-02-06 10:00:00,35919,20272.6649,9.24e-06,20.8746
2025-02-06 11:00:00,16533,21131.7404,1.32e-05,16.7038
2025-02-06 12:00:00,11596,31927.0949,1.259e-05,6.8154
2025-02-06 13:00:00,15548,24957.1646,1.762e-05,8.7798
2025-02-06 14:00:00,14688,30976.946,1.73e-05,8.1654
2025-02-06 15:00:00,6297,21741.9317,2.796e-05,3.4081
2025-02-06 16:00:00,23302,86956.0372,1.605e-05,11.6759
2025-02-06 17:00:00,24630,38827.739,1.512e-05,13.1171
2025-02-06 18:00:00,21754,26301.0633,1.346e-05,14.8644
2025-02-06 19:00:00,13210,17001.1531,1.46e-05,8.6376
2025-02-06 20:00:00,14197,21225.2947,1.607e-05,8.2037
2025-02-06 21:00:00,14981,25179.7982,1.77e-05,15.8026
2025-02-06 22:00:00,9494,13326.7923,1.516e-05,6.2783
2025-02-06 23:00:00,13446,16264.2334,1.303e-05,8.4497
2025-02-07 00:00:00,12140,8577.1494,1.227e-05,9.1133
2025-02-07 01:00:00,16603,17152.174,1.282e-05,11.2365
2025-02-07 02:00:00,15463,42429.9988,1.225e-05,13.9527
2025-02-07 03:00:00,16275,14213.1341,7.64e-06,9.0379
2025-02-07 04:00:00,11848,13718.6883,1.871e-05,5.1321
2025-02-07 05:00:00,28424,12629.8959,1.293e-05,12.7605
2025-02-07 06:00:00,16303,13500.631,1.314e-05,11.3718
2025-02-07 07:00:00,14287,29392.4773,2.092e-05,19.1396
2025-02-07 08:00:00,31030,15726.136,7.07e-06,21.9811
2025-02-07 09:00:00,32897,17886.9739,6.47e-06,14.1456
2025-02-07 10:00:00,26330,16541.4648,7.64e-06,10.5047
2025-02-07 11:00:00,27099,17274.332,8.82e-06,10.5385
2025-02-07 12:00:00,18529,27642.6542,1.246e-05,8.2946
2025-02-07 13:00:00,30324,21751.1318,8.94e-06,18.1181
2025-02-07 14:00:00,15374,25414.8264,1.624e-05,12.8418
2025-02-07 15:00:00,20881,33976.1707,1.146e-05,12.3653
2025-02-07 16:00:00,16226,29971.5418,1.321e-05,8.2243
2025-02-07 17:00:00,26244,27972.2247,9.94e-06,12.0154
2025-02-07 18:00:00,22294,31824.463,1.157e-05,12.3241
2025-02-07 19:00:00,32129,32770.145,8.3e-06,20.4472
2025-02-07 20:00:00,23511,20311.6526,8.27e-06,19.5292
2025-02-07 21:00:00,19560,19661.2143,7.8e-06,11.6503
2025-02-07 22:00:00,12884,29028.4391,1.597e-05,8.8812
2025-02-07 23:00:00,11566,21073.0656,1.362e-05,6.4485
2025-02-08 00:00:00,16928,31960.8269,1.026e-05,9.8694
2025-02-08 01:00:00,26028,14697.0051,8.09e-06,12.1156
2025-02-08 02:00:00,29216,16343.1591,6.72e-06,19.6991
2025-02-08 03:00:00,17763,8484.0693,8.21e-06,9.0391
2025-02-08 04:00:00,27995,20819.3802,1.158e-05,14.2661
2025-02-08 05:00:00,11702,8145.9598,1.114e-05,7.3067
2025-02-08 06:00:00,12515,7156.4464,9.59e-06,5.0964
2025-02-08 07:00:00,25650,19309.185,9.02e-06,18.4561
2025-02-08 08:00:00,23378,43751.4166,8.57e-06,16.2194
2025-02-08 09:00:00,26475,18612.7792,7.37e-06,19.8979
2025-02-08 10:00:00,8429,9564.707,1.234e-05,6.4652
2025-02-08 11:00:00,22615,13466.0536,9.42e-06,13.5244
2025-02-08 12:00:00,25868,16954.1518,8.82e-06,24.1871
2025-02-08 13:00:00,15338,8328.1461,5.75e-06,7.4481
2025-02-08 14:00:00,29835,15627.1961,8.73e-06,12.0068
2025-02-08 15:00:00,20580,13882.3078,1.737e-05,8.6349
2025-02-08 16:00:00,25968,9900.4706,6.64e-06,12.4817
2025-02-08 17:00:00,24586,23530.7665,1.051e-05,11.5827
2025-02-08 18:00:00,17452,17906.1243,1.133e-05,10.5016
2025-02-08 19:00:00,14508,11137.068,1.208e-05,17.2538
2025-02-08 20:00:00,12319,12985.2869,1.256e-05,10.7736
2025-02-08 21:00:00,2586,2328.5441,1.557e-05,3.9456
2025-02-08 22:00:00,19900,23610.0284,1.145e-05,12.079
2025-02-08 23:00:00,11344,12298.6067,1.005e-05,4.8465
2025-02-09 00:00:00,13568,10827.1087,9.51e-06,8.5185
2025-02-09 01:00:00,12835,8530.5615,1.073e-05,11.3222
2025-02-09 02:00:00,9353,14385.8717,1.179e-05,5.4839
2025-02-09 03:00:00,14816,17408.497,1.058e-05,6.6252
2025-02-09 04:00:00,19481,8591.5334,6.33e-06,9.0475
2025-02-09 05:00:00,15412,13771.3972,9.47e-06,9.9034
2025-02-09 06:00:00,11207,11148.4534,1.332e-05,15.8415
2025-02-09 07:00:00,7932,6382.1682,1.05e-05,6.5334
2025-02-09 08:00:00,18071,37707.3998,1.305e-05,20.9516
2025-02-09 09:00:00,12687,14410.9085,1.183e-05,13.5782
2025-02-09 10:00:00,3838,4138.1567,8.97e-06,1.6625
2025-02-09 11:00:00,32802,20411.7842,7.47e-06,18.0951
2025-02-09 12:00:00,26656,16873.6361,5.22e-06,12.7861
2025-02-09 13:00:00,31391,15985.103,6.06e-06,15.2146
2025-02-09 14:00:00,13888,9587.7866,1.12e-05,13.513
2025-02-09 15:00:00,19627,20177.4083,9.97e-06,17.4331
2025-02-09 16:00:00,8073,7523.7658,1.093e-05,5.3049
2025-02-09 17:00:00,19634,19059.0481,9.73e-06,14.249
2025-02-09 18:00:00,14870,11218.0919,9.11e-06,9.2605
2025-02-09 19:00:00,35942,24184.1376,5.94e-06,17.2053
2025-02-09 20:00:00,11653,22973.4906,9.89e-06,11.3884
2025-02-09 21:00:00,13084,20318.7603,1.093e-05,8.7455
2025-02-09 22:00:00,8259,10297.324,1.275e-05,6.7684
2025-02-09 23:00:00,10198,38294.139,1.183e-05,4.8243
2025-02-10 00:00:00,14112,46626.9008,1.198e-05,10.4868
2025-02-10 01:00:00,12080,18700.3813,1.017e-05,7.7145
2025-02-10 02:00:00,19097,20785.3638,7.71e-06,14.998
2025-02-10 03:00:00,18003,12277.5274,8.02e-06,11.3517
2025-02-10 04:00:00,8979,31638.4797,1.786e-05,5.0965
2025-02-10 05:00:00,9360,22895.2844,1.249e-05,9.4522
2025-02-10 06:00:00,18277,22125.6398,1.091e-05,14.6379
2025-02-10 07:00:00,18443,16998.9383,8.52e-06,10.6561
2025-02-10 08:00:00,22287,19512.0164,1.349e-05,13.7601
2025-02-10 09:00:00,12205,18426.0261,1.49e-05,9.0676
2025-02-10 10:00:00,16454,28214.8192,1.098e-05,12.4957
2025-02-10 11:00:00,8431,16285.344,1.453e-05,5.2866
2025-02-10 12:00:00,11746,25060.6269,1.433e-05,6.6564
2025-02-10 13:00:00,17618,27516.8293,1.146e-05,11.9
2025-02-10 14:00:00,12123,18159.9894,1.535e-05,6.8827
2025-02-10 15:00:00,3042,10442.8039,4.742e-05,1.4919
2025-02-10 16:00:00,22011,42526.9277,1.866e-05,9.945
2025-02-10 17:00:00,18653,32326.6415,1.604e-05,10.1248
2025-02-10 18:00:00,19231,24822.4134,1.211e-05,8.3361
2025-02-10 19:00:00,19617,19156.2584,9.83e-06,8.6108
2025-02-10 20:00:00,21234,33436.4303,1.391e-05,15.6689
2025-02-10 21:00:00,14817,37252.2412,1.517e-05,16.6499
2025-02-10 22:00:00,15577,21268.6831,1.003e-05,9.3289
2025-02-10 23:00:00,5986,10563.8635,1.099e-05,3.4197
2025-02-11 00:00:00,19838,50044.2544,1.395e-05,12.3377
2025-02-11 01:00:00,16590,22105.7105,9.87e-06,12.7064
2025-02-11 02:00:00,3187,8522.1434,2.961e-05,1.5468
2025-02-11 03:00:00,8304,28333.3592,2.972e-05,5.751
2025-02-11 04:00:00,5667,13499.9383,2.625e-05,3.0522
2025-02-11 05:00:00,14214,19622.8251,1.842e-05,6.5204
2025-02-11 06:00:00,20863,35750.8038,1.466e-05,14.4661
2025-02-11 07:00:00,10265,17062.8065,1.716e-05,6.4888
2025-02-11 08:00:00,15635,32128.5632,1.186e-05,8.2885
2025-02-11 09:00:00,14380,13669.9662,1.744e-05,11.8021
2025-02-11 10:00:00,27191,19068.0195,9.46e-06,15.8782
2025-02-11 11:00:00,17717,17884.4707,1.487e-05,10.7563
2025-02-11 12:00:00,13805,17984.656,1.099e-05,8.4653
2025-02-11 13:00:00,17100,20448.8009,1.41e-05,8.68
2025-02-11 14:00:00,20218,26468.9754,9.73e-06,12.4139
2025-02-11 15:00:00,3867,14211.2828,2.799e-05,1.495
2025-02-11 16:00:00,14841,42808.5597,2.246e-05,8.6741
2025-02-11 17:00:00,17193,32522.0864,1.756e-05,10.2833
2025-02-11 18:00:00,15430,40708.876,1.861e-05,12.1731
2025-02-11 19:00:00,10376,20946.4791,1.741e-05,4.9383
2025-02-11 20:00:00,16458,28484.4446,1.652e-05,9.9572
2025-02-11 21:00:00,13612,31860.1373,1.484e-05,8.7522
2025-02-11 22:00:00,3126,9452.8994,2.046e-05,1.5414
2025-02-11 23:00:00,17512,32709.2335,1.647e-05,9.7432
2025-02-12 00:00:00,11320,12504.2345,1.422e-05,10.1521
2025-02-12 01:00:00,9514,12529.2034,1.305e-05,6.9435
2025-02-12 02:00:00,15991,37740.0518,1.002e-05,13.4344
2025-02-12 03:00:00,12945,19108.4054,1.599e-05,13.8082
2025-02-12 04:00:00,2547,1666.1524,1.066e-05,1.7447
2025-02-12 05:00:00,23985,20021.808,1.064e-05,11.8171
2025-02-12 06:00:00,23377,33676.707,7.29e-06,8.1465
2025-02-12 07:00:00,20939,29193.226,9.53e-06,8.103
2025-02-12 08:00:00,19204,27485.0538,9.82e-06,8.6729
2025-02-12 09:00:00,5707,17706.5899,2.417e-05,3.2613
2025-02-12 10:00:00,23098,22380.3795,1.125e-05,13.9917
2025-02-12 11:00:00,18289,17312.0921,1.227e-05,14.6415
2025-02-12 12:00:00,13735,17746.5298,1.511e-05,13.4504
2025-02-12 13:00:00,11876,25193.3611,1.559e-05,6.2616
2025-02-12 14:00:00,11337,17054.3318,1.552e-05,6.1324
2025-02-12 15:00:00,19698,39118.9257,1.273e-05,11.1932
2025-02-12 16:00:00,18497,26637.7255,1.377e-05,9.3317
2025-02-12 17:00:00,14771,20529.8794,1.077e-05,6.5746
2025-02-12 18:00:00,18976,40326.9777,1.416e-05,8.0619
2025-02-12 19:00:00,26288,28553.8489,1.066e-05,13.1613
2025-02-12 20:00:00,20542,35376.6812,1.121e-05,11.1522
2025-02-12 21:00:00,13594,33485.7446,1.24e-05,6.2781
2025-02-12 22:00:00,17445,22856.2852,1.128e-05,9.9995
2025-02-12 23:00:00,12731,12510.1923,1.129e-05,8.3017
2025-02-13 00:00:00,18746,39194.1963,1.165e-05,15.7674
2025-02-13 01:00:00,17102,16140.0256,8.92e-06,10.0798
2025-02-13 02:00:00,15618,17822.28,1.21e-05,9.815
2025-02-13 03:00:00,6064,12016.4467,2.045e-05,3.09
2025-02-13 04:00:00,17029,38406.1565,9.92e-06,9.2905
2025-02-13 05:00:00,37518,29155.2805,6.49e-06,19.1793
2025-02-13 06:00:00,7367,39864.9732,1.986e-05,8.9552
2025-02-13 07:00:00,12673,22860.6202,1.763e-05,13.0248
2025-02-13 08:00:00,10817,22960.094,1.682e-05,14.9261
2025-02-13 09:00:00,17560,19540.0146,1.608e-05,16.7933
2025-02-13 10:00:00,12354,17498.9024,1.794e-05,9.8314
2025-02-13 11:00:00,13131,15661.5592,1.435e-05,15.274
2025-02-13 12:00:00,8785,15618.4302,1.359e-05,4.9633
2025-02-13 13:00:00,18892,59760.8661,1.339e-05,16.5429
