timestamp,transaction_count,total_value_transferred_doge,avg_fee_doge,total_size_used_bytes
2024-12-15 20:00:00,3161,243943486.84,0.30469,3750207
2024-12-15 21:00:00,3096,323360680.28,0.341364,3566422
2024-12-15 22:00:00,3520,313924563.06,0.289782,4442942
2024-12-15 23:00:00,2486,377118923.55,0.408148,3083588
2024-12-16 00:00:00,3258,457958505.91,0.373054,4272642
2024-12-16 01:00:00,3346,418221399.73,0.33916,4641370
2024-12-16 02:00:00,3052,296842067.93,0.400572,4322791
2024-12-16 03:00:00,3835,346878465.29,0.363814,4562830
2024-12-16 04:00:00,3157,369564849.38,0.328635,4557044
2024-12-16 05:00:00,3244,304587570.92,0.314962,4868089
2024-12-16 06:00:00,2768,5431592295.36,0.295992,3726632
2024-12-16 07:00:00,3161,379349415.01,0.307919,4562256
2024-12-16 08:00:00,2864,302764286.3,0.290186,5008100
2024-12-16 09:00:00,9454,284492888.47,0.106804,5680060
2024-12-16 10:00:00,2926,417469446.66,0.267984,4218449
2024-12-16 11:00:00,20548,283647303.97,0.074886,10125326
2024-12-16 12:00:00,27374,425484905.35,0.066143,12031918
2024-12-16 13:00:00,18386,393825714.29,0.06415,8107822
2024-12-16 14:00:00,3854,547886795.37,0.303916,4352747
2024-12-16 15:00:00,5443,348024428.71,0.221241,5692102
2024-12-16 16:00:00,3869,646466485.4,0.376541,4776171
2024-12-16 17:00:00,4089,599613143.71,0.322286,4808745
2024-12-16 18:00:00,4051,394105717.42,0.326189,4472252
2024-12-16 19:00:00,10566,513776244.22,0.131521,6191350
2024-12-16 20:00:00,6778,563157264.68,0.165837,6141910
2024-12-16 21:00:00,11186,473945659.76,0.118094,5939004
2024-12-16 22:00:00,7794,277498218.45,0.164993,4981837
2024-12-16 23:00:00,3446,393867960.14,0.269936,4142881
2024-12-17 00:00:00,3232,338213464.27,0.308421,4240647
2024-12-17 01:00:00,3433,270155341.49,0.321746,4471492
2024-12-17 02:00:00,9427,248276899.13,0.135157,5450941
2024-12-17 03:00:00,3516,222266226.26,0.394321,4442108
2024-12-17 04:00:00,4400,247862779.79,0.250058,4488933
2024-12-17 05:00:00,3422,286835587.92,0.251766,4439662
2024-12-17 06:00:00,4288,665423501.25,0.211755,4556838
2024-12-17 07:00:00,3200,200637832.17,0.245695,4295627
2024-12-17 08:00:00,3450,523897867.76,0.271385,4226200
2024-12-17 09:00:00,3554,620403202.7,0.313333,4526718
2024-12-17 10:00:00,2892,559253149.04,0.303436,3052722
2024-12-17 11:00:00,3553,313350403.47,0.264814,4640395
2024-12-17 12:00:00,3531,321735859.46,0.283247,4398844
2024-12-17 13:00:00,3417,437084974.73,0.3303,4027712
2024-12-17 14:00:00,3579,471292051.37,0.315518,4100051
2024-12-17 15:00:00,3741,490495721.04,0.35265,4710620
2024-12-17 16:00:00,3200,507726273.68,0.367968,3383268
2024-12-17 17:00:00,4653,494532348.21,0.260667,4573576
2024-12-17 18:00:00,2953,297573755.93,0.359378,2888077
2024-12-17 19:00:00,2533,285846109.12,0.41149,2244889
2024-12-17 20:00:00,2645,387405696.38,0.384523,2698452
2024-12-17 21:00:00,4551,318754646.82,0.232261,3242147
2024-12-17 22:00:00,2420,348841731.42,0.394684,2580332
2024-12-17 23:00:00,2218,344216651.02,0.444381,2581456
2024-12-18 00:00:00,3045,865400860.62,0.345923,2878403
2024-12-18 01:00:00,2758,467524152.17,0.32562,2816268
2024-12-18 02:00:00,1832,431125962.18,0.641122,2040514
2024-12-18 03:00:00,1919,347142066.78,0.721351,1783098
2024-12-18 04:00:00,2342,430228433.23,0.506155,1810312
2024-12-18 05:00:00,1688,244517246.89,0.908541,3020181
2024-12-18 06:00:00,1796,754503980.23,0.515762,3172922
2024-12-18 07:00:00,1573,284804217.42,0.469889,2023193
2024-12-18 08:00:00,1862,258865458.8,0.463511,2324954
2024-12-18 09:00:00,1651,285082696.0,0.464778,1893239
2024-12-18 10:00:00,1660,179964061.49,0.501763,1900505
2024-12-18 11:00:00,1803,428963296.81,0.468997,2033647
2024-12-18 12:00:00,10451,290241431.9,0.103445,5022497
2024-12-18 13:00:00,35473,498905368.6,0.039349,12760123
2024-12-18 14:00:00,13051,254943992.44,0.081332,5223819
2024-12-18 15:00:00,31854,298369341.78,0.048188,11163940
2024-12-18 16:00:00,4932,673525449.56,0.217644,3221703
2024-12-18 17:00:00,2363,277031665.12,0.421584,2026636
2024-12-18 18:00:00,1715,297795197.99,0.581146,1750406
2024-12-18 19:00:00,3710,269848059.05,0.277856,2162062
2024-12-18 20:00:00,2192,643218317.18,0.66247,1356178
2024-12-18 21:00:00,1940,1398158940.76,0.652716,1401263
2024-12-18 22:00:00,1665,2182898555.12,0.682028,1233057
2024-12-18 23:00:00,1839,1560210687.8,0.688583,1483751
2024-12-19 00:00:00,11688,821603583.34,0.145306,4522513
2024-12-19 01:00:00,1541,356796195.07,0.669432,1203032
2024-12-19 02:00:00,1739,519890209.72,0.748147,1426517
2024-12-19 03:00:00,3767,528706258.27,0.47649,3701267
2024-12-19 04:00:00,3564,863099835.27,0.313506,2867365
2024-12-19 05:00:00,1335,251430897.81,0.701052,1341741
2024-12-19 06:00:00,1300,246966430.2,0.691048,915005
2024-12-19 07:00:00,5314,191075011.97,0.167944,1912084
2024-12-19 08:00:00,4479,304492748.48,0.217698,2536498
2024-12-19 09:00:00,3371,260861221.62,0.248531,2664690
2024-12-19 10:00:00,1403,250657999.4,0.596422,1542722
2024-12-19 11:00:00,1499,280451216.72,0.602545,1208061
2024-12-19 12:00:00,1535,275948823.42,0.598185,1451573
2024-12-19 13:00:00,1561,271692734.76,0.625543,1334517
2024-12-19 14:00:00,1519,286524498.01,0.623174,1355002
2024-12-19 15:00:00,1622,375189268.85,0.730084,1701277
2024-12-19 16:00:00,1736,634546656.04,0.701101,2041524
2024-12-19 17:00:00,1921,783553644.63,0.717181,1657026
2024-12-19 18:00:00,2527,1442241857.01,0.707619,1839072
2024-12-19 19:00:00,2061,695829186.96,0.669971,2091738
2024-12-19 20:00:00,2171,998792713.98,0.706478,1604620
2024-12-19 21:00:00,1826,871304087.6,0.724023,1373235
2024-12-19 22:00:00,1698,610643065.97,0.72082,1453296
2024-12-19 23:00:00,1327,492424136.27,0.700535,1086054
2024-12-20 00:00:00,1742,1379065134.97,0.85021,1460950
2024-12-20 01:00:00,1449,448321291.8,0.751023,1168337
2024-12-20 02:00:00,1444,705317942.15,0.724654,1386000
2024-12-20 03:00:00,1589,373070721.22,0.88461,1460759
2024-12-20 04:00:00,1286,342914865.05,0.759115,2182850
2024-12-20 05:00:00,1492,274215297.0,0.63079,2249723
2024-12-20 06:00:00,1651,276734936.57,0.585915,2774194
2024-12-20 07:00:00,1300,372790736.56,0.638736,1811904
2024-12-20 08:00:00,3647,907388191.51,0.277375,1733823
2024-12-20 09:00:00,1822,516772278.22,0.627534,2220978
2024-12-20 10:00:00,4125,647095881.72,0.309923,2687115
2024-12-20 11:00:00,2348,885923317.21,0.701101,1617198
2024-12-20 12:00:00,2288,1148406043.81,0.620408,2532561
2024-12-20 13:00:00,1909,1109563621.37,0.677479,1443752
2024-12-20 14:00:00,1997,797033032.6,0.760669,1511268
2024-12-20 15:00:00,1917,494791207.54,0.780202,1689790
2024-12-20 16:00:00,1926,897850618.61,0.706075,2246664
2024-12-20 17:00:00,1832,4638871235.74,0.703221,1553501
2024-12-20 18:00:00,1852,6904900604.61,0.732962,2248476
2024-12-20 19:00:00,1769,3153849449.09,0.679548,1531080
2024-12-20 20:00:00,1692,937762741.18,0.701026,1334854
2024-12-20 21:00:00,1552,859710960.61,0.777718,1324886
2024-12-20 22:00:00,2192,993210407.33,0.501983,1399646
2024-12-20 23:00:00,1405,496999841.4,0.719168,1182790
2024-12-21 00:00:00,1646,1131077858.37,0.603972,1289678
2024-12-21 01:00:00,1330,905968481.54,0.818947,1172024
2024-12-21 02:00:00,1165,426508706.31,0.75816,970309
2024-12-21 03:00:00,1532,482665589.01,0.912351,2462496
2024-12-21 04:00:00,2257,553411166.71,0.398907,2476089
2024-12-21 05:00:00,1420,853322280.57,0.751633,2450089
2024-12-21 06:00:00,1548,1270181733.68,0.691646,1826361
2024-12-21 07:00:00,1142,379206922.96,0.632683,1052143
2024-12-21 08:00:00,53427,1004219721.86,0.02436,11199103
2024-12-21 09:00:00,3239,487091355.23,0.275878,1487133
2024-12-21 10:00:00,1155,468852157.68,0.660711,1118067
2024-12-21 11:00:00,1472,414150317.67,0.586154,1094846
2024-12-21 12:00:00,1488,581729141.05,0.67744,1203119
2024-12-21 13:00:00,3679,601448865.61,0.284519,2122347
2024-12-21 14:00:00,1631,753425971.6,0.658285,1336034
2024-12-21 15:00:00,1623,602090524.49,0.666448,1769146
2024-12-21 16:00:00,1820,676423939.29,0.615334,1212986
2024-12-21 17:00:00,1510,380907251.73,0.652061,814843
2024-12-21 18:00:00,1466,424380536.46,0.708794,1700443
2024-12-21 19:00:00,1782,460523556.71,0.556002,1311739
2024-12-21 20:00:00,1485,665838479.24,0.711268,854567
2024-12-21 21:00:00,1448,478648773.27,0.618048,710759
2024-12-21 22:00:00,1340,434520069.38,0.613329,893189
2024-12-21 23:00:00,1151,455767459.62,0.6456,600816
2024-12-22 00:00:00,1305,895163854.82,0.68672,762581
2024-12-22 01:00:00,1235,490885584.15,0.609446,591067
2024-12-22 02:00:00,1108,307372927.9,0.616386,712408
2024-12-22 03:00:00,1732,384013180.52,0.762777,2163166
2024-12-22 04:00:00,1120,367092935.27,0.716744,1347326
2024-12-22 05:00:00,1906,460947196.5,0.462197,1229690
2024-12-22 06:00:00,2369,831393865.9,0.318852,2122378
2024-12-22 07:00:00,1064,327659649.78,0.557646,2445863
2024-12-22 08:00:00,2657,872671077.38,0.290718,3152120
2024-12-22 09:00:00,1084,399937838.36,0.548303,2018921
2024-12-22 10:00:00,1084,292326440.23,0.586128,1642262
2024-12-22 11:00:00,1218,496662829.13,0.538612,1298521
2024-12-22 12:00:00,1305,393939149.89,0.593405,1468230
2024-12-22 13:00:00,1367,424856293.11,0.619589,1401589
2024-12-22 14:00:00,1554,630299916.93,0.557898,1935254
2024-12-22 15:00:00,1492,577595411.22,0.656815,1011487
2024-12-22 16:00:00,1438,556779170.81,0.578662,2191103
2024-12-22 17:00:00,1505,433962943.27,0.607599,2432574
2024-12-22 18:00:00,1536,408351165.72,0.598489,2585664
2024-12-22 19:00:00,1463,358138645.06,0.560515,1762030
2024-12-22 20:00:00,1557,493462106.63,0.68787,1695722
2024-12-22 21:00:00,2133,334646263.24,0.448988,1593534
2024-12-22 22:00:00,1324,382885922.49,0.605417,1499179
2024-12-22 23:00:00,1172,364425931.12,0.596341,1489867
2024-12-23 00:00:00,2208,529953745.32,0.381802,1962333
2024-12-23 01:00:00,2322,471905905.79,0.382206,1361789
2024-12-23 02:00:00,1281,398028488.58,0.697496,1660297
2024-12-23 03:00:00,1678,613347738.66,0.923846,2252697
2024-12-23 04:00:00,1530,980746127.37,0.53917,1786153
2024-12-23 05:00:00,1209,342749466.52,0.655217,1772926
2024-12-23 06:00:00,1281,480083891.15,0.695718,1687662
2024-12-23 07:00:00,1234,390511698.57,0.545907,1529264
2024-12-23 08:00:00,1384,473913414.37,0.529083,1706405
2024-12-23 09:00:00,1223,413744145.25,0.59844,1493428
2024-12-23 10:00:00,1397,429773181.69,0.558217,1784685
2024-12-23 11:00:00,1877,560001342.53,0.607055,2978164
2024-12-23 12:00:00,1367,449883019.78,0.537908,1745186
2024-12-23 13:00:00,1524,486697925.16,0.684556,2465545
2024-12-23 14:00:00,1588,566841929.32,0.60217,2383139
2024-12-23 15:00:00,1748,617883519.5,0.690942,2183322
2024-12-23 16:00:00,1723,771172215.61,0.66294,1645527
2024-12-23 17:00:00,1590,464303294.76,0.64637,1265501
2024-12-23 18:00:00,1507,447764406.47,0.639829,1748891
2024-12-23 19:00:00,2071,772466107.8,0.550764,2302896
2024-12-23 20:00:00,1703,815359326.25,0.623808,1849994
2024-12-23 21:00:00,1538,859567135.67,0.700448,1490377
2024-12-23 22:00:00,1609,686725805.82,0.694196,1097050
2024-12-23 23:00:00,1443,321588785.55,0.69609,1346471
2024-12-24 00:00:00,1328,707232350.51,0.662208,1101159
2024-12-24 01:00:00,1328,411929931.48,0.709972,1202841
2024-12-24 02:00:00,1410,274950205.69,0.686341,1497879
2024-12-24 03:00:00,1454,291049926.96,1.051526,1815730
2024-12-24 04:00:00,1296,812064589.6,0.68623,1546891
2024-12-24 05:00:00,1147,321153960.55,0.623546,1814467
2024-12-24 06:00:00,1356,374206341.89,0.644219,1637087
2024-12-24 07:00:00,1197,579946036.18,0.662014,1578117
2024-12-24 08:00:00,1382,358095895.68,0.655495,1354407
2024-12-24 09:00:00,1286,284185598.06,0.544618,2056269
2024-12-24 10:00:00,1601,404465224.46,0.515853,2269717
2024-12-24 11:00:00,1822,332507489.94,0.485352,2242632
2024-12-24 12:00:00,1388,375114558.09,0.5581,2546421
2024-12-24 13:00:00,1693,410759551.39,0.485881,2122873
2024-12-24 14:00:00,1865,846294415.94,0.645983,2390442
2024-12-24 15:00:00,1759,551480467.2,0.784457,2220917
2024-12-24 16:00:00,1866,563722608.65,0.579328,1994344
2024-12-24 17:00:00,1743,315295017.99,0.568514,1728762
2024-12-24 18:00:00,1767,485906114.89,0.551992,2340997
2024-12-24 19:00:00,1561,411730383.68,0.698506,2015845
2024-12-24 20:00:00,1487,322745844.26,0.6007,1977294
2024-12-24 21:00:00,1447,380884828.18,0.689351,1697113
2024-12-24 22:00:00,1444,342557552.77,0.642606,2503066
2024-12-24 23:00:00,1283,368326111.46,0.716263,1709645
2024-12-25 00:00:00,1230,859210407.69,0.695501,1395080
2024-12-25 01:00:00,1217,377697831.59,0.658097,1769621
2024-12-25 02:00:00,2393,467386429.53,0.364697,2378353
2024-12-25 03:00:00,1494,410692315.58,0.956818,2088785
2024-12-25 04:00:00,1252,331729219.14,0.708243,1748663
2024-12-25 05:00:00,1141,282635392.32,0.609644,1950532
2024-12-25 06:00:00,1193,237316266.34,0.5649,2332787
2024-12-25 07:00:00,1103,392553606.17,0.606486,1367310
2024-12-25 08:00:00,2322,423432429.54,0.36898,2490920
2024-12-25 09:00:00,1289,308586006.93,0.591138,1519906
2024-12-25 10:00:00,1182,526993290.8,0.616727,1967884
2024-12-25 11:00:00,1262,389454668.5,0.58652,1703261
2024-12-25 12:00:00,1556,354813593.23,0.564901,1679108
2024-12-25 13:00:00,1347,352430915.49,0.599852,1429025
2024-12-25 14:00:00,1366,362312842.34,0.57318,1312663
2024-12-25 15:00:00,1363,325022883.61,0.70201,1534496
2024-12-25 16:00:00,1488,595945594.46,0.593193,1846217
2024-12-25 17:00:00,1478,332030201.96,0.568529,2483937
2024-12-25 18:00:00,1423,272130024.85,0.582766,2535820
2024-12-25 19:00:00,1644,423399077.65,0.528699,2998565
2024-12-25 20:00:00,3908,357728337.0,0.294563,5315136
2024-12-25 21:00:00,1266,323357003.43,0.733529,1339625
2024-12-25 22:00:00,1655,298698087.71,0.534181,1695214
2024-12-25 23:00:00,1742,308610602.27,0.576577,1423894
2024-12-26 00:00:00,1516,292523835.18,0.627641,1692077
2024-12-26 01:00:00,1251,280751409.63,0.617947,1481212
2024-12-26 02:00:00,1351,353221454.38,0.662532,2044458
2024-12-26 03:00:00,1485,279900890.62,0.827635,2058081
2024-12-26 04:00:00,2155,767993774.88,0.474057,1731946
2024-12-26 05:00:00,3381,370634229.83,0.255937,2813623
2024-12-26 06:00:00,1406,721363452.19,0.567517,1934614
2024-12-26 07:00:00,3733,255550955.67,0.205362,1995615
2024-12-26 08:00:00,1487,851441100.54,0.637413,1261934
2024-12-26 09:00:00,4079,626774164.55,0.235141,4672294
2024-12-26 10:00:00,2425,460581837.96,0.415676,3098058
2024-12-26 11:00:00,4424,367601816.08,0.208984,5126019
2024-12-26 12:00:00,5655,308567158.99,0.188243,7101179
2024-12-26 13:00:00,1626,407992584.06,0.50243,1186569
2024-12-26 14:00:00,1531,519075935.22,0.549874,1470116
2024-12-26 15:00:00,1707,295552562.24,0.622694,1473026
2024-12-26 16:00:00,1713,348339651.65,0.549002,934271
2024-12-26 17:00:00,1485,320485314.32,0.586293,638728
2024-12-26 18:00:00,1683,411640044.49,0.575862,987652
2024-12-26 19:00:00,1798,228498751.3,0.405801,1267988
2024-12-26 20:00:00,2061,361081771.69,0.478998,1394827
2024-12-26 21:00:00,1899,361267987.42,0.536171,1317124
2024-12-26 22:00:00,1853,318201432.87,0.554359,1163706
2024-12-26 23:00:00,3229,331304710.09,0.324677,3500340
2024-12-27 00:00:00,1806,789428915.49,0.499527,1552622
2024-12-27 01:00:00,1618,370566207.23,0.501309,1233498
2024-12-27 02:00:00,1638,252914217.99,0.745048,2033683
2024-12-27 03:00:00,1934,252910491.98,0.947226,2811159
2024-12-27 04:00:00,1569,264946910.03,0.598453,1471412
2024-12-27 05:00:00,1507,213880391.02,0.476199,982166
2024-12-27 06:00:00,1596,767629548.19,0.512442,1300397
2024-12-27 07:00:00,1690,309856799.77,0.441367,3510181
2024-12-27 08:00:00,1771,754489266.85,0.438996,3685015
2024-12-27 09:00:00,1926,452864369.72,0.427078,3285328
2024-12-27 10:00:00,1538,342943041.88,0.516056,2678480
2024-12-27 11:00:00,1565,265121465.28,0.473516,3013864
2024-12-27 12:00:00,1351,1071097985.94,0.632658,1956134
2024-12-27 13:00:00,1556,988736138.12,0.645472,2683997
2024-12-27 14:00:00,1662,572180683.9,0.667563,1761108
2024-12-27 15:00:00,1811,407983988.63,0.727805,1645070
2024-12-27 16:00:00,1699,358663558.41,0.578647,1565410
2024-12-27 17:00:00,1787,475694011.67,0.529007,1914678
2024-12-27 18:00:00,1737,989529198.42,0.693583,2807863
2024-12-27 19:00:00,1551,694072414.82,0.635011,2269887
2024-12-27 20:00:00,1612,390467122.71,0.624745,2738905
2024-12-27 21:00:00,1483,347157376.28,0.604977,1762836
2024-12-27 22:00:00,1461,416179661.26,0.628116,1511823
2024-12-27 23:00:00,1251,228438483.49,0.592956,1043317
2024-12-28 00:00:00,1363,292507690.87,0.626585,843816
2024-12-28 01:00:00,1174,259151478.85,0.682584,605566
2024-12-28 02:00:00,1199,235896333.09,0.692145,1487159
2024-12-28 03:00:00,1443,229003833.4,0.864776,2072156
2024-12-28 04:00:00,1382,298535305.8,0.702899,2182721
2024-12-28 05:00:00,1172,323080267.15,0.68558,1021725
2024-12-28 06:00:00,1268,767122944.58,0.784141,1579740
2024-12-28 07:00:00,1199,321864418.11,0.69337,1671120
2024-12-28 08:00:00,1262,438867096.21,0.60195,2616482
2024-12-28 09:00:00,1217,273442213.33,0.561576,2218101
2024-12-28 10:00:00,1363,406151633.43,0.637121,2555474
2024-12-28 11:00:00,1505,317076162.34,0.449896,2399867
2024-12-28 12:00:00,1518,368834586.61,0.601893,2429423
2024-12-28 13:00:00,1363,276524833.42,0.57272,1994993
2024-12-28 14:00:00,1734,350407643.06,0.526653,2389936
2024-12-28 15:00:00,1610,299724281.27,0.670168,1794584
2024-12-28 16:00:00,1656,353330446.29,0.570907,2389517
2024-12-28 17:00:00,1582,415121440.31,0.573692,2888876
2024-12-28 18:00:00,1483,427738752.32,0.996264,2132481
2024-12-28 19:00:00,1412,324301174.05,0.634065,2477373
2024-12-28 20:00:00,1394,359191248.22,0.548965,2027078
2024-12-28 21:00:00,1269,274331522.32,0.59222,959481
2024-12-28 22:00:00,1480,433066367.51,0.586838,1456664
2024-12-28 23:00:00,1112,357494793.49,0.652539,1159083
2024-12-29 00:00:00,1199,738346704.62,0.682021,1407624
2024-12-29 01:00:00,1069,261611405.06,0.634288,1051421
2024-12-29 02:00:00,1200,210696587.81,0.631444,1536743
2024-12-29 03:00:00,1324,288265867.95,0.968724,1541873
2024-12-29 04:00:00,1140,218905357.15,0.622906,1051034
2024-12-29 05:00:00,1137,270007299.53,0.581979,1546264
2024-12-29 06:00:00,1422,331089017.33,0.580409,2352419
2024-12-29 07:00:00,1202,310387262.19,0.560149,2391268
2024-12-29 08:00:00,1421,381239575.06,0.500312,2167365
2024-12-29 09:00:00,1093,210043455.2,0.555386,1412099
2024-12-29 10:00:00,1228,282593618.12,0.584024,2379168
2024-12-29 11:00:00,1386,286448793.51,0.534968,2655676
2024-12-29 12:00:00,1403,344421678.75,0.608608,2231826
2024-12-29 13:00:00,1449,334029729.5,0.548492,2200839
2024-12-29 14:00:00,1927,287882300.41,0.442733,2562599
2024-12-29 15:00:00,1781,352760210.98,0.561777,2215993
2024-12-29 16:00:00,1612,517043296.61,0.587802,2243034
2024-12-29 17:00:00,1538,281552833.84,0.55298,2650215
2024-12-29 18:00:00,1614,390805332.21,0.572969,2291824
2024-12-29 19:00:00,1448,299442251.63,0.548179,1477230
2024-12-29 20:00:00,1627,440060330.74,0.621758,2103030
2024-12-29 21:00:00,1422,441091536.16,0.642881,1477297
2024-12-29 22:00:00,2685,301502973.1,0.290359,1798191
2024-12-29 23:00:00,1261,294906336.82,0.594103,1233742
2024-12-30 00:00:00,1391,696035440.73,0.574087,1377109
2024-12-30 01:00:00,1299,362062919.96,0.586317,1510250
2024-12-30 02:00:00,1294,351554459.22,0.585423,1513898
2024-12-30 03:00:00,1592,230157620.99,0.835769,2662714
2024-12-30 04:00:00,1335,263819594.81,0.703104,1587263
2024-12-30 05:00:00,1200,315112028.36,0.715687,1629136
2024-12-30 06:00:00,1421,213658039.14,0.600997,1790328
2024-12-30 07:00:00,1158,253684813.54,0.524079,1307427
2024-12-30 08:00:00,1454,840853587.71,0.550979,1241509
2024-12-30 09:00:00,1451,245773052.69,0.561065,1135109
2024-12-30 10:00:00,1430,311839765.41,0.737849,1513535
2024-12-30 11:00:00,1926,393844244.87,0.374803,1587636
2024-12-30 12:00:00,1603,343895789.16,0.598769,1323493
2024-12-30 13:00:00,1653,988424095.13,0.573123,1251130
2024-12-30 14:00:00,1737,814607749.33,0.624659,2063328
2024-12-30 15:00:00,1952,975304629.35,0.677696,1600741
2024-12-30 16:00:00,1890,599955030.63,0.565596,2162682
2024-12-30 17:00:00,1882,1018738011.67,0.539528,2760079
2024-12-30 18:00:00,1794,592759974.1,0.557394,1573481
2024-12-30 19:00:00,1678,426307078.67,0.582402,1723153
2024-12-30 20:00:00,1779,386236061.45,0.621391,1905900
2024-12-30 21:00:00,1650,401486807.67,0.617406,1992188
2024-12-30 22:00:00,1871,353766851.01,0.552787,1721374
2024-12-30 23:00:00,2199,341039377.76,0.459453,1550742
2024-12-31 00:00:00,1572,731790964.93,0.628848,1252516
2024-12-31 01:00:00,1410,217965835.29,0.605465,1372718
2024-12-31 02:00:00,1356,284627181.87,0.643526,1125228
2024-12-31 03:00:00,1575,300084175.12,0.89186,2268265
2024-12-31 04:00:00,1624,298752713.27,0.635204,2777867
2024-12-31 05:00:00,1423,278474242.2,0.660974,2615370
2024-12-31 06:00:00,1497,222182275.0,0.598979,2406745
2024-12-31 07:00:00,1471,374198050.15,0.626959,2343476
2024-12-31 08:00:00,1680,761667353.21,0.711121,2683256
2024-12-31 09:00:00,1549,390485222.51,0.530893,2579896
2024-12-31 10:00:00,1546,341284458.46,0.603198,2478471
2024-12-31 11:00:00,1584,325771248.38,0.615543,2663045
2024-12-31 12:00:00,1772,258357962.86,0.599002,1809565
2024-12-31 13:00:00,1738,433444629.72,0.5741,1659330
2024-12-31 14:00:00,1829,451134464.1,0.602418,1981731
2024-12-31 15:00:00,1783,260758018.1,0.590021,1918411
2024-12-31 16:00:00,1917,422720946.12,0.53916,2195089
2024-12-31 17:00:00,1766,836698352.34,0.700937,1983885
2024-12-31 18:00:00,1670,291125269.29,0.546064,1962355
2024-12-31 19:00:00,1534,287125900.36,0.661404,1869321
2024-12-31 20:00:00,1658,392008094.39,0.634909,1490507
2024-12-31 21:00:00,1699,312442615.19,0.491875,2037716
2024-12-31 22:00:00,1329,260676572.45,0.585721,1307658
2024-12-31 23:00:00,1393,318748265.45,0.58421,1691900
2025-01-01 00:00:00,1435,308831644.8,0.615608,1625017
2025-01-01 01:00:00,1369,272841020.57,0.56152,1668711
2025-01-01 02:00:00,1331,683789196.77,0.583679,1821966
2025-01-01 03:00:00,1442,207263461.14,0.843507,2207830
2025-01-01 04:00:00,1449,331411032.49,0.619779,2119704
2025-01-01 05:00:00,1279,446928388.8,0.575396,1848468
2025-01-01 06:00:00,1295,256135277.64,0.549174,2420786
2025-01-01 07:00:00,1491,327409978.95,0.479942,2592642
2025-01-01 08:00:00,1281,338727641.08,0.482779,2290759
2025-01-01 09:00:00,1310,244441638.77,0.667817,2332188
2025-01-01 10:00:00,1218,244081239.86,0.622917,2393332
2025-01-01 11:00:00,1222,227417134.03,0.63521,1978848
2025-01-01 12:00:00,1256,222589969.53,0.521157,1683361
2025-01-01 13:00:00,1420,259816139.12,0.493478,1462108
2025-01-01 14:00:00,1657,298695264.59,0.530556,1627309
2025-01-01 15:00:00,1613,342307633.28,0.608114,2178017
2025-01-01 16:00:00,1576,666554907.25,0.635164,2424030
2025-01-01 17:00:00,1613,251691231.86,0.478548,1749345
2025-01-01 18:00:00,1640,284383545.96,0.535733,1554999
2025-01-01 19:00:00,1811,220252429.3,0.496042,2023040
2025-01-01 20:00:00,1698,320302432.17,0.536285,2097404
2025-01-01 21:00:00,1415,397536713.16,0.578399,1524995
2025-01-01 22:00:00,1837,194668858.92,0.479739,1897684
2025-01-01 23:00:00,1317,339843305.47,0.687164,1713849
2025-01-02 00:00:00,1554,704214886.8,0.69,1716055
2025-01-02 01:00:00,1229,288343261.3,0.637134,979056
2025-01-02 02:00:00,1265,264465362.92,0.704269,1285147
2025-01-02 03:00:00,1513,234899568.15,0.916122,1923233
2025-01-02 04:00:00,1207,279307205.12,0.70242,1624166
2025-01-02 05:00:00,1140,256956740.26,0.612626,1319761
2025-01-02 06:00:00,1234,296970791.22,0.687055,1621566
2025-01-02 07:00:00,1219,300764148.04,0.618285,1249697
2025-01-02 08:00:00,1211,256599856.03,0.769232,1821483
2025-01-02 09:00:00,1455,242667688.13,0.68165,4084538
2025-01-02 10:00:00,1559,702326138.66,0.645687,1865268
2025-01-02 11:00:00,1435,386693063.47,0.635296,1137778
2025-01-02 12:00:00,1437,278537802.69,0.661394,2069446
2025-01-02 13:00:00,1580,340683582.77,0.513921,2767580
2025-01-02 14:00:00,1644,343897641.81,0.558116,1943767
2025-01-02 15:00:00,1538,269846520.55,0.726458,2617542
2025-01-02 16:00:00,1661,363018974.87,0.58102,2666781
2025-01-02 17:00:00,1494,313959650.03,0.562076,2003902
2025-01-02 18:00:00,1478,459408505.17,0.650391,2128580
2025-01-02 19:00:00,1687,338068286.03,0.610266,1936085
2025-01-02 20:00:00,2059,334006963.27,0.478257,2145839
2025-01-02 21:00:00,1470,275562294.24,0.599637,1685599
2025-01-02 22:00:00,1385,332538948.15,0.686185,1852322
2025-01-02 23:00:00,1500,289160536.89,0.601645,2394638
2025-01-03 00:00:00,1461,723169754.73,0.593969,1740889
2025-01-03 01:00:00,1500,272939068.66,0.575034,1681076
2025-01-03 02:00:00,1504,331094582.33,0.625494,1601468
2025-01-03 03:00:00,1530,294457765.46,0.897987,2383895
2025-01-03 04:00:00,1458,677401899.56,0.603161,1832144
2025-01-03 05:00:00,1226,221229850.34,0.563506,2155521
2025-01-03 06:00:00,1344,246707182.15,0.556159,2058932
2025-01-03 07:00:00,1377,286877302.08,0.542048,1811524
2025-01-03 08:00:00,1495,279814487.75,0.535271,2158096
2025-01-03 09:00:00,1467,310842391.81,0.592995,1364224
2025-01-03 10:00:00,1491,304352273.99,0.535473,1770055
2025-01-03 11:00:00,3571,634622866.89,0.238249,2146881
2025-01-03 12:00:00,1663,695592288.97,0.543385,1739157
2025-01-03 13:00:00,1883,1221385765.69,0.667824,2041567
